,0
2010Q2,92.3056238586199
2010Q3,92.3757962699337
2010Q4,92.6958859985908
2011Q1,94.036639201645
2011Q2,95.9433731648045
2011Q3,96.3001308542916
2011Q4,96.0588412924378
2012Q1,96.8950145952864
2012Q2,97.7306127144357
2012Q3,97.8974159872309
2012Q4,97.8470874135427
2013Q1,98.4311864601757
2013Q2,98.9819248522497
2013Q3,99.3601081345355
2013Q4,98.9376357074041
2014Q1,99.7183037832708
2014Q2,100.996649554952
2014Q3,101.048991271587
2014Q4,99.8934472197058
2015Q1,99.0423191406756
2015Q2,100.402916181355
2015Q3,100.633133456998
2015Q4,99.9216312209712
2016Q1,99.8291704413097
2016Q2,101.11197388666
2016Q3,101.400572307781
2016Q4,101.56838215205
2017Q1,102.380829127303
2017Q2,102.936887968595
2017Q3,103.389845131789
2017Q4,103.786865680227
2018Q1,104.736637763686
2018Q2,105.916195735013
2018Q3,106.27324101635
2018Q4,106.086450110004
2019Q1,106.282300159613
2019Q2,107.695957896553
2019Q3,107.933077376587
2019Q4,108.133097508017
2020Q1,108.518614382468
2020Q2,107.859885250852
2020Q3,109.318982500036
2020Q4,109.570050184778
2021Q1,110.877298937348
2021Q2,113.78010727176
2021Q3,115.793394015214
2021Q4,117.699696590599
2022Q1,120.560660310887
2022Q2,124.40346260587
2022Q3,125.92237895978
2022Q4,126.044174108106
