,0
1990Q1,58.1017194755027
1990Q2,58.5997342138642
1990Q3,59.1451789273077
1990Q4,59.9040585286204
1991Q1,60.520648204687
1991Q2,61.1135228932125
1991Q3,61.8961174820662
1991Q4,62.3941322204277
1992Q1,63.0581518715762
1992Q2,63.6984565351838
1992Q3,64.0067513732171
1992Q4,64.4336211489555
1993Q1,65.2162157378092
1993Q2,65.8090904263348
1993Q3,66.2359602020731
1993Q4,66.5679700276474
1994Q1,67.208274691255
1994Q2,67.6825744420754
1994Q3,68.0620142427318
1994Q4,68.346594093224
1995Q1,68.9394687817496
1995Q2,69.4849134951931
1995Q3,69.7694933456853
1995Q4,70.0303582086366
1996Q1,70.6688707737539
1996Q2,71.2252398770546
1996Q3,71.3018655619404
1996Q4,71.555063477215
1997Q1,72.0481331016972
1997Q2,72.284673259388
1997Q3,72.5245449685955
1997Q4,72.7477589202192
1998Q1,72.9343258051584
1998Q2,73.3541012962716
1998Q3,73.4373900841908
1998Q4,73.4240638781238
1999Q1,73.5939730054791
1999Q2,74.1037003875451
1999Q3,74.3069250300682
1999Q4,74.5834438059602
2000Q1,75.07
2000Q2,75.5566666666667
2000Q3,75.99
2000Q4,76.47
2001Q1,76.69
2001Q2,77.79
2001Q3,77.84
2001Q4,78.11
2002Q1,78.6533333333334
2002Q2,79.4333333333334
2002Q3,79.48
2002Q4,79.9066666666667
2003Q1,80.4766666666667
2003Q2,81.02
2003Q3,81.1266666666667
2003Q4,81.5833333333334
2004Q1,81.88
2004Q2,82.9033333333333
2004Q3,82.99
2004Q4,83.4933333333334
2005Q1,83.5766666666667
2005Q2,84.6
2005Q3,84.91
2005Q4,85.4633333333334
2006Q1,85.5433333333334
2006Q2,86.7066666666666
2006Q3,86.7766666666667
2006Q4,87.0066666666666
2007Q1,87.17
2007Q2,88.3666666666666
2007Q3,88.44
2007Q4,89.57
2008Q1,90.1566666666667
2008Q2,91.6533333333334
2008Q3,91.92
2008Q4,91.6866666666666
2009Q1,91.09
2009Q2,91.8533333333334
2009Q3,91.5966666666666
2009Q4,92.08
2010Q1,92.0933333333333
2010Q2,93.3133333333333
2010Q3,93.17
2010Q4,93.9466666666667
2011Q1,94.3733333333333
2011Q2,95.8833333333333
2011Q3,95.69
2011Q4,96.7066666666667
2012Q1,96.9066666666667
2012Q2,98.25
2012Q3,98.13
2012Q4,98.9433333333333
2013Q1,98.7166666666667
2013Q2,99.63
2013Q3,99.45
2013Q4,99.7466666666666
2014Q1,99.35
2014Q2,100.19
2014Q3,99.8
2014Q4,99.9066666666667
2015Q1,99.03
2015Q2,100.62
2015Q3,100.186666666667
2015Q4,100.163333333333
2016Q1,99.0766666666666
2016Q2,100.503333333333
2016Q3,100.443333333333
2016Q4,100.886666666667
2017Q1,100.796666666667
2017Q2,102.033333333333
2017Q3,101.93
2017Q4,102.316666666667
2018Q1,102.073333333333
2018Q2,103.786666666667
2018Q3,104.086666666667
2018Q4,104.266666666667
2019Q1,103.526666666667
2019Q2,105.24
2019Q3,105.08
2019Q4,105.313333333333
2020Q1,104.68
2020Q2,105.473333333333
2020Q3,105.043333333333
2020Q4,105.02
2021Q1,105.786666666667
2021Q2,107.403333333333
2021Q3,108.016666666667
2021Q4,109.883333333333
2022Q1,112.29
2022Q2,116.066666666667
2022Q3,118.1
2022Q4,120.843333333333
