,CPI,quarter,GDP,INT,UNEMP,SPENDING_PERCENT_OF_GDP,CURRENCY
91,100.313905149741,2016Q4,542916.4,0.3,3.16666666666667,19.6572481017318,112.745002746582
92,99.9066768473742,2017Q1,547326.9,0.3,3.03333333333333,19.4117955495929,110.838996887207
93,100.313905149741,2017Q2,549221.2,0.3,3.03333333333333,19.4117955495929,110.459999084473
94,100.313905149741,2017Q3,553882.6,0.3,2.96666666666667,19.4117955495929,112.001998901367
95,100.890811911428,2017Q4,554519.2,0.3,2.83333333333333,19.4117955495929,107.426002502441
96,101.196233138203,2018Q1,555050.2,0.3,2.66666666666667,19.5755911714278,108.71199798584
97,100.99261898702,2018Q2,556734.7,0.3,2.5,19.5755911714278,110.999000549316
98,101.433782981251,2018Q3,553944.1,0.3,2.56666666666667,19.5755911714278,113.411003112793
99,101.77313989989,2018Q4,553198.2,0.3,2.6,19.5755911714278,110.861999511719
100,101.501654364978,2019Q1,554377.4,0.3,2.6,19.9265628536314,109.357002258301
101,101.739204208026,2019Q2,556165.3,0.3,2.5,19.9265628536314,106.438003540039
102,101.77313989989,2019Q3,557453.5,0.3,2.36666666666667,19.9265628536314,109.444999694824
103,102.282175277848,2019Q4,542160.3,0.3,2.4,19.9265628536314,108.136001586914
104,102.180368202257,2020Q1,544428,0.3,2.56666666666667,21.0320662024389,107.76000213623
105,101.874946975481,2020Q2,501178.8,0.3,2.86666666666667,21.0320662024389,105.535003662109
106,101.807075591754,2020Q3,529388.2,0.3,3.1,21.0320662024389,104.082000732422
107,101.331975905659,2020Q4,539350.6,0.3,3.16666666666667,21.0320662024389,106.529998779297
108,101.637397132434,2021Q1,538460.2,0.3,3.03333333333333,21.4190126293905,109.906997680664
109,101.128361754475,2021Q2,540331.2,0.3,3.03333333333333,21.4190126293905,109.944000244141
110,101.637397132434,2021Q3,538396,0.3,2.9,21.4190126293905,113.804000854492
111,101.841011283618,2021Q4,544376.8,0.3,2.83333333333333,21.4190126293905,115.584999084473
112,102.519725120896,2022Q1,541843.6,0.3,2.86666666666667,21.785419261,127.783996582031
113,102.3,2022Q2,548075.3,0.3,2.76666666666667,21.698113379,138.733993530273
114,102.3,2022Q3,546607.5,0.3,2.7,21.772515013,138.744995117188
115,102.3,2022Q4,546735.1,0.3,2.63333333333333,21.823201034,136.317001342773
116,104.35,2023Q1,545094.8947,0.3,2.5,21.80686,133.085006713867
