Date,Open,High,Low,Close,Adj Close,Volume
2003-12-01,0.8309800028800964,0.8372399806976318,0.7738699913024902,0.7980800271034241,0.7980800271034241,0
2004-03-01,0.797510027885437,0.8499799966812134,0.7973799705505371,0.8197399973869324,0.8197399973869324,0
2004-06-01,0.8197399973869324,0.836329996585846,0.8023099899291992,0.821150004863739,0.821150004863739,0
2004-09-01,0.8212199807167053,0.8329200148582458,0.7502400279045105,0.751990020275116,0.751990020275116,0
2004-12-01,0.751990020275116,0.7851099967956543,0.7319599986076355,0.756600022315979,0.756600022315979,0
2005-03-01,0.7564899921417236,0.8130099773406982,0.741890013217926,0.8124799728393555,0.8124799728393555,0
2005-06-01,0.8123499751091003,0.8423200249671936,0.79339998960495,0.8103100061416626,0.8103100061416626,0
2005-09-01,0.8105000257492065,0.8584799766540527,0.794409990310669,0.847100019454956,0.847100019454956,0
2005-12-01,0.8475300073623657,0.8570399880409241,0.8116199970245361,0.8382200002670288,0.8382200002670288,0
2006-03-01,0.8382899761199951,0.8426700234413147,0.13489000499248505,0.780269980430603,0.780269980430603,0
2006-06-01,0.780269980430603,0.8021799921989441,0.13801999390125275,0.7807000279426575,0.7807000279426575,0
2006-09-01,0.7807000279426575,0.8007699847221375,0.7535499930381775,0.7546600103378296,0.7546600103378296,0
2006-12-01,0.7541499733924866,0.7837600111961365,0.7423400282859802,0.7559199929237366,0.7559199929237366,0
2007-03-01,0.7558900117874146,0.7646700143814087,0.7279099822044373,0.7431600093841553,0.7431600093841553,0
2007-06-01,0.7431600093841553,0.7538099884986877,0.0024399999529123306,0.7330300211906433,0.7330300211906433,0
2007-09-01,0.7330300211906433,0.7376800179481506,0.6685799956321716,0.6804599761962891,0.6804599761962891,0
2007-12-01,0.6804599761962891,0.6984699964523315,0.641319990158081,0.658240020275116,0.658240020275116,0
2008-03-01,0.6585900187492371,13.717000007629395,0.6244900226593018,0.6427599787712097,0.6427599787712097,0
2008-06-01,0.6425099968910217,0.6859700083732605,0.6238999962806702,0.6804999709129333,0.6804999709129333,0
2008-09-01,0.6806100010871887,0.8101800084114075,0.6630399823188782,0.7889500260353088,0.7889500260353088,0
2008-12-01,0.7889500260353088,0.7986099720001221,0.6682699918746948,0.7887099981307983,0.7887099981307983,0
2009-03-01,0.7887099981307983,0.8019899725914001,0.7057200074195862,0.7081699967384338,0.7081699967384338,0
2009-06-01,0.7082700133323669,0.7271699905395508,0.69336998462677,0.6972200274467468,0.6972200274467468,0
2009-09-01,0.703220009803772,0.704069972038269,0.6602699756622314,0.6649399995803833,0.6649399995803833,0
2009-12-01,0.6651399731636047,0.7434800267219543,0.6606000065803528,0.7332500219345093,0.7332500219345093,0
2010-03-01,0.7329800128936768,0.8233199715614319,0.723770022392273,0.8138099908828735,0.8138099908828735,0
2010-06-01,0.8137999773025513,0.8416100144386292,0.750190019607544,0.7895200252532959,0.7895200252532959,0
2010-09-01,0.7882699966430664,0.7907000184059143,0.7001799941062927,0.7631300091743469,0.7631300091743469,0
2010-12-01,0.7695299983024597,0.7765700221061707,0.7214999794960022,0.7281000018119812,0.7281000018119812,0
2011-03-01,0.7232000231742859,0.7275599837303162,0.6694300174713135,0.6982100009918213,0.6982100009918213,0
2011-06-01,0.693120002746582,0.7224400043487549,0.680649995803833,0.6928499937057495,0.6928499937057495,0
2011-09-01,0.6956499814987183,0.7604900002479553,0.6955100297927856,0.7505199909210205,0.7505199909210205,0
2011-12-01,0.7439200282096863,1.3148000240325928,0.7386599779129028,0.7419499754905701,0.7419499754905701,0
