2016Q1,4.3
2016Q2,4.3
2016Q3,4.3
2016Q4,4.3
2017Q1,4.3
2017Q2,4.3
2017Q3,4.3
2017Q4,4.3
2018Q1,4.3
2018Q2,4.31
2018Q3,4.31
2018Q4,4.31
2019Q1,4.31
2019Q2,4.31
2019Q3,4.31
2019Q4,4.2
2020Q1,4.15
2020Q2,3.85
2020Q3,3.85
2020Q4,3.85
2021Q1,3.85
2021Q2,3.85
2021Q3,3.85
2021Q4,3.85
2022Q1,3.7
2022Q2,3.7
2022Q3,3.7
2022Q4,3.65
2023Q1,3.65
,0
