,0
1993Q1,41.7595648817897
1993Q2,43.9888919022511
1993Q3,44.8781778724756
1993Q4,47.0478400433923
1994Q1,51.0454206608083
1994Q2,53.6080089217831
1994Q3,56.423467876787
1994Q4,59.6960490589633
1995Q1,62.5732609571049
1995Q2,64.1821125281903
1995Q3,64.7500840842408
1995Q4,66.3379732247975
1996Q1,68.4352336684472
1996Q2,70.0010051279541
1996Q3,69.8825643540981
1996Q4,70.9595556356789
1997Q1,71.9671203299811
1997Q2,72.0546544534328
1997Q3,71.3699110013884
1997Q4,71.6686753669156
1998Q1,72.1822618430833
1998Q2,71.43173581008
1998Q3,70.3465870835706
1998Q4,70.8802724293468
1999Q1,71.1473647528354
1999Q2,69.8837454386419
1999Q3,69.5277955851785
1999Q4,70.2899823914341
2000Q1,71.2191499863804
2000Q2,69.9514770791811
2000Q3,69.7113533616286
2000Q4,70.9437207889334
2001Q1,71.6918599931002
2001Q2,71.0477837549204
2001Q3,70.2638998924744
2001Q4,70.84885356073
2002Q1,71.2711019710407
2002Q2,70.3434484846754
2002Q3,69.7315165814389
2002Q4,70.4285981278381
2003Q1,71.6058063940002
2003Q2,70.7721488247114
2003Q3,70.2941855869165
2003Q4,72.2798277872329
2004Q1,73.5843879210761
2004Q2,73.8286709162726
2004Q3,73.9246593410583
2004Q4,74.5126341808335
2005Q1,75.6048957183379
2005Q2,75.0689341603131
2005Q3,74.8914638190144
2005Q4,75.5405845023953
2006Q1,76.6740226537198
2006Q2,76.3138994313275
2006Q3,76.0839148630942
2006Q4,77.0005780865219
2007Q1,78.7807940102293
2007Q2,79.0677916830114
2007Q3,80.7931943866246
2007Q4,82.1734296532573
2008Q1,85.1593363227892
2008Q2,85.2852576901808
2008Q3,85.0858225582752
2008Q4,84.293908307321
2009Q1,84.6264926964414
2009Q2,83.9795211688886
2009Q3,84.0058737038414
2009Q4,84.7379427837729
2010Q1,86.3795774947249
2010Q2,86.2621501191203
2010Q3,86.7482994541232
2010Q4,88.6717598665262
2011Q1,90.8917414122979
2011Q2,91.3982808624008
2011Q3,92.3335425352822
2011Q4,92.7692151172354
2012Q1,94.2795467346732
2012Q2,93.9310086691106
2012Q3,94.08585806459
2012Q4,94.7203151497988
2013Q1,96.6022359563794
2013Q2,96.1768467093567
2013Q3,96.6577072030902
2013Q4,97.4617347184458
2014Q1,98.7666666666667
2014Q2,98.2333333333334
2014Q3,98.5
2014Q4,98.8333333333334
2015Q1,99.9
2015Q2,99.5666666666667
2015Q3,100.266666666667
2015Q4,100.266666666667
2016Q1,102.0
2016Q2,101.666666666667
2016Q3,101.9
2016Q4,102.433333333333
2017Q1,103.466666666667
2017Q2,103.2
2017Q3,103.533333333333
2017Q4,104.3
2018Q1,105.666666666667
2018Q2,104.966666666667
2018Q3,105.9
2018Q4,106.566666666667
2019Q1,107.6
2019Q2,107.766666666667
2019Q3,108.933333333333
2019Q4,111.066666666667
2020Q1,112.933333333333
2020Q2,110.7
2020Q3,111.066666666667
2020Q4,111.2
2021Q1,112.810274198877
2021Q2,112.103815659068
2021Q3,112.17817971589
2021Q4,113.182094482986
2022Q1,114.111645193261
2022Q2,114.632193591014
2022Q3,115.152741988768
2022Q4,115.264288074001
