,0
1960Q1,18.1198609522723
1960Q2,18.2849761211939
1960Q3,18.4195144069522
1960Q4,18.5357065629972
1961Q1,18.8537061476908
1961Q2,18.9821290568632
1961Q3,19.3979746676437
1961Q4,20.0645507202943
1962Q1,20.3091657854227
1962Q2,20.5782423571618
1962Q3,20.7433575261613
1962Q4,20.9512803313736
1963Q1,21.6542442584994
1963Q2,22.0200254115155
1963Q3,22.1419524625308
1963Q4,22.3045218638598
1964Q1,22.3776780944631
1964Q2,22.7515877175479
1964Q3,22.8897717086857
1964Q4,23.4506361433056
1965Q1,23.9139589371311
1965Q2,24.3935386710199
1965Q3,24.3854102010104
1965Q4,24.8649899348253
1966Q1,25.303927318356
1966Q2,25.6290661211028
1966Q3,25.6453230612993
1966Q4,25.8973056333984
1967Q1,26.3850138374003
1967Q2,26.3687568972038
1967Q3,26.4744270081261
1967Q4,27.3360448351094
1968Q1,27.7749822188766
1968Q2,27.8400099793077
1968Q3,28.051350201034
1968Q4,28.587829225507
1969Q1,28.726013216704
1969Q2,29.2462353008622
1969Q3,29.9046413763357
1969Q4,30.2704225294554
1970Q1,30.9493509798931
1970Q2,31.390514974124
1970Q3,31.4583863578519
1970Q4,32.3407143463137
1971Q1,32.8158140324086
1971Q2,33.3927207940952
1971Q3,33.7660134045983
1971Q4,34.2071773988292
1972Q1,34.3429201662849
1972Q2,35.0895053872911
1972Q3,35.3949266140664
1972Q4,35.8700263001612
1973Q1,36.8541613642148
1973Q2,38.7206244167303
1973Q3,39.8744379401035
1973Q4,41.5712225332994
1974Q1,45.439891405786
1974Q2,47.4760329176211
1974Q3,49.2406888945448
1974Q4,51.3107660982438
1975Q1,52.3288368541614
1975Q2,53.7541359124459
1975Q3,54.3310426741325
1975Q4,55.7563417324171
1976Q1,57.045898023246
1976Q2,58.8105540001697
1976Q3,59.5910749130398
1976Q4,61.0163739713243
1977Q1,62.3738016458811
1977Q2,64.070586239077
1977Q3,64.3420717739883
1977Q4,64.9529142275388
1978Q1,65.292271146178
1978Q2,66.6496988207347
1978Q3,67.1587341986935
1978Q4,67.362348349877
1979Q1,67.2605412742852
1979Q2,68.8555187918894
1979Q3,69.5681683210316
1979Q4,70.7219818444048
1980Q1,72.1133452108255
1980Q2,74.4209722575719
1980Q3,75.201493170442
1980Q4,76.1516925426317
1981Q1,76.864342071774
1981Q2,78.086026978875
1981Q3,78.3575125137864
1981Q4,79.2737761941122
1982Q1,79.2737761941122
1982Q2,80.1221684907101
1982Q3,80.5293967930771
1982Q4,81.2420463222194
1983Q1,80.9705607873081
1983Q2,81.9207601594978
1983Q3,81.7171460083142
1983Q4,82.5994739967761
1984Q1,82.9388309154153
1984Q2,83.5836090608297
1984Q3,83.5496733689658
1984Q4,84.4998727411555
1985Q1,84.6016798167473
1985Q2,85.3822007296174
1985Q3,85.517943497073
1985Q4,85.8912361075761
1986Q1,85.92517179944
1986Q2,86.1287859506236
1986Q3,85.7215576482566
1986Q4,85.6876219563926
1987Q1,85.2125222702978
1987Q2,86.2645287180792
1987Q3,86.0948502587596
1987Q4,86.3324001018071
1988Q1,85.8573004157122
1988Q2,86.4342071773988
1988Q3,86.6038856367184
1988Q4,87.2486637821329
1989Q1,86.773564096038
1989Q2,88.8097056078731
1989Q3,88.9793840671927
1989Q4,89.5223551370154
1990Q1,89.8617120556545
1990Q2,91.0833969627556
1990Q3,91.2530754220752
1990Q4,92.7462458640876
1991Q1,93.2213455501824
1991Q2,94.1715449223721
1991Q3,94.1715449223721
1991Q4,95.3253584457453
1992Q1,94.9860015271061
1992Q2,96.3094935097989
1992Q3,95.868329515568
1992Q4,96.2416221260711
1993Q1,96.2416221260711
1993Q2,97.123950114533
1993Q3,97.5651141087639
1993Q4,97.2936285738526
1994Q1,97.3954356494443
1994Q2,97.8705353355392
1994Q3,97.5651141087639
1994Q4,98.0741494867226
1995Q1,97.5990498006278
1995Q2,97.8365996436752
1995Q3,97.5990498006278
1995Q4,97.5311784169
1996Q1,97.2596928819886
1996Q2,97.9723424111309
1996Q3,97.8026639518113
1996Q4,98.0741494867227
1997Q1,97.8365996436752
1997Q2,99.9066768473742
1997Q3,99.8727411555103
1997Q4,100.144226690422
1998Q1,99.7369983880546
1998Q2,100.246033766013
1998Q3,99.6691270043268
1998Q4,100.687197760244
1999Q1,99.6351913124629
1999Q2,99.974548231102
1999Q3,99.6691270043268
1999Q4,99.6691270043268
2000Q1,99.0243488589124
2000Q2,99.2618987019598
2000Q3,99.0243488589124
2000Q4,98.8886060914567
2001Q1,98.6171205565454
2001Q2,98.5492491728175
2001Q3,98.3116993297701
2001Q4,97.9723424111309
2002Q1,97.2596928819886
2002Q2,97.7008568762196
2002Q3,97.5311784169
2002Q4,97.4293713413082
2003Q1,97.0221430389412
2003Q2,97.4633070331721
2003Q3,97.2936285738526
2003Q4,97.123950114533
2004Q1,96.8864002714856
2004Q2,97.1578858063969
2004Q3,97.1918214982608
2004Q4,97.6329854924917
2005Q1,96.9203359633494
2005Q2,97.0560787308051
2005Q3,96.8864002714856
2005Q4,96.8864002714856
2006Q1,96.7845931958938
2006Q2,97.2257571901247
2006Q3,97.497242725036
2006Q4,97.2257571901247
2007Q1,96.682786120302
2007Q2,97.1578858063969
2007Q3,97.3614999575804
2007Q4,97.7008568762196
2008Q1,97.6329854924917
2008Q2,98.4474420972258
2008Q3,99.4655128531433
2008Q4,98.7189276321371
2009Q1,97.5311784169
2009Q2,97.5311784169
2009Q3,97.2257571901247
2009Q4,96.7167218121659
2010Q1,96.682786120302
